annotation_matrix_Boris
pair_id,comment,Komentar,code,"upit
","pretvaranje int u string
","red sa prioritetom
","pretvaranje string u datum
","sortiranje string liste
","čuvanje liste u datoteku
","postgresql konekcija
","konfuziona matrica
","postavljanje radnog direktorijuma
","grupisanje po izbrojanim podacima
","binomna raspodela
","aes šifrovanje
","linearna regresija
","vreme tolerisanja za prijem na soketu
","upisivanje u csv datoteku
","pretvaranje decimalnog u heksadecimalni broj
","izvoz podataka u excel
","dijagram rasejanja
","pretvaranje json u csv
","lepo ispiši json
","zamena delova datoteke
","klasterizacija metodom k-srednjih vrednosti
","povezivanje na sql server
","html šifrovan string
","određivanje proteklog vremena korišćenjem časovnika
","parsiranje binarne datoteke u prilagođenu klasu
","dohvatanje trenutne ip adrese
","pretvaranje int u bool
","isčitavanje tekstualne datoteke liniju po liniju
","dohvatanje putanje izvršavanja
","odprema json datoteke pomoću HttpClient POST zahteva
","dohvatanje unutrašnjeg svojstva html taga
","pretvaranje string u broj
","formatiranje datuma
","nepromenjivi (readonly) niz
","filtriranje niza
","mapa u json
","parsiranje json datoteke
","dohvati trenutnu vrednost posmatrača
","dohvati naziv za vrednost enumerisanog tipa podatka
","šifriraj url
","kreiraj kolačić
","kako isprazniti niz
","kako dohvatiti današnji datum
","kako štiklirati checkbox
","inicijalizacija niza
","kako obrnuti string
","pročitaj svojstva datoteke
","prekopiraj u klibord
","pretvaranje html stranice u pdf
","konverzija json u xml datoteku
","kako nasumično izabrati broj
","normalna raspodela
","Nelder-Mead optimizacija
","hashset za određivanje broja različitih elemenata
","kako dohvatiti naziv tabele iz baze
","deserializacija json-a
","pronađi int unutar stringa
","dohvatanje jedinstvenog identifikatora trenutnog procesa
","regex ne razlikuje velika i mala slova
","prilagođeni http odgovor greške
","kako odrediti da li je string valida reč
","zamena http entiteta
","sakrij atribute datoteke
","sortiraj više nizova na osnovu redosleda drugih sortiranih nizova
","levenshteinova slicnost stringova
","kako dohvatiti html kod sa veb sajta
","baferisano čitanje teksta čitačem fajlova
","aes šifrovanje u ctr načinu rada
","matrica množenja
","štampanje rezimea modela
","jedinstveni elementi
","izvlačenje podataka iz sadržaja html koda
",toplotna mapa iz 3d koordinata,"dohvatanje svih roditelja xml čvora
","kako rekurzivno raspakovati zip datoteku
","podvuci tekst u label vidžetu
","raspakivanje velikih datoteka
","kopiranje putanje fajla
","dohvati opis http statusnog koda
","nasumično izvuci x stavki iz liste
","konvertuj string datum u yyyymmdd format
","pretvoriti utc vreme u epohu
","sve permutacije liste
","izvuci geografsku širinu i dužinu iz datog unosa
","kako proveriti da je checkbox štikliran
",pretvoriti uint8 niz u sliku,"memoizacija na disk - persistentna memoizacija
","parsiranje argumenata komandne linije
","kako pročitati sadržaj iz .gz zapakovanog fajla
","slanje binarnih podataka preko seriske veze
","otpakovanje podataka iz tekstualne datoteke
","pozicije podstingova u stringu
","čitanje elemenata iz html-a - <td>
","oduzimanje medijana iz svake kolone
","uklanjanja zaglavlja prilikom spajanja nekoliko datoteka
","parsiranje query stringa u url-u
","rangiranje fazi članova na osnovu stepena podudaranja
","izlaz u html datoteku
",kako efikasno pročitati .csv datoteku
matomo-org_matomo_Common2_883, Checks whether the element has given CSS class\n\n @param    string  Class name\n @return   bool\n,Proverava da li element ima zadatu CSS klasu.,"    public function hasClass($class)    {        $regex = '/(^|\s)' . preg_quote($class, '/') . '(\s|$)/';        return (bool)preg_match($regex, $this->getAttribute('class'));    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matomo-org_matomo_Container_168, Returns the number of elements in the container\\n\\n @return    int\\n,Vraća broj elemenata u kontejneru.,    public function count()    {        return count($this->elements);    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matomo-org_matomo_Container_901, Returns an array of elements which name corresponds to element\n\n @param    string  Elements name to find\n @return   array\n,Vrača niz elemenata čije ime odgovara elementu.,    public function getElementsByName($name)    {        $found = array();        foreach ($this->getRecursiveIterator() as $element) {            if ($element->getName() == $name) {                $found[] = $element;            }        }        return $found;    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matomo-org_matomo_Controller_921,"Handles an action\n\n This will be called if the page itself does not have a handler for a\n specific action. The method also loads and uses default handlers for\n common actions, if specific ones were not added.\n\n @param    HTML_QuickForm2_Controller_Page form page\n @param    string                          action name\n @throws   HTML_QuickForm2_NotFoundException   if handler for an action is missing\n","Rukuje akcijama. Ovo će se pozvati ukoliko stranica nema način da upravlja određenom akcijom. Takođe, metod učitava i koristi podrazumevane upravljače za česte akcije ukoliko drugi nisu dodati.","public function handle(HTML_QuickForm2_Controller_Page $page, $actionName)    {        if (!isset($this->handlers[$actionName])            && in_array($actionName, array('next', 'back', 'submit', 'display', 'jump'))        ) {            $className = 'HTML_QuickForm2_Controller_Action_' . ucfirst($actionName);            if (!class_exists($className)) {                HTML_QuickForm2_Loader::loadClass($className);            }            $this->addHandler($actionName, new $className());        }        if (isset($this->handlers[$actionName])) {            return $this->handlers[$actionName]->perform($page, $actionName);        } else {            throw new HTML_QuickForm2_NotFoundException(                ""Unhandled action '{$actionName}' for page '{$page->getForm()->getId()}'""            );        }    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matomo-org_matomo_Controller_929," Merges two arrays\n\n Merges two arrays like the PHP function array_merge_recursive does,\n the difference being that existing integer keys will not be renumbered.\n\n @param    array\n @param    array\n @return   array   resulting array\n",Spaja dva niza. Spaja dva niza kao php funkcija array_merge_recursive. Razlika je što trenutni celobrojni indeksi neće biti ponovno prebrojeni.,"    protected static function arrayMerge($a, $b)    {        foreach ($b as $k => $v) {            if (!is_array($v) || isset($a[$k]) && !is_array($a[$k])) {                $a[$k] = $v;            } else {                $a[$k] = self::arrayMerge(isset($a[$k])? $a[$k]: array(), $v);            }        }        return $a;    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matomo-org_matomo_Element_935,Renders the element using the given renderer\n\n @param    HTML_QuickForm2_Renderer    Renderer instance\n @return   HTML_QuickForm2_Renderer\n,Renderuje element pomoću zadatog renderera.,public function render(HTML_QuickForm2_Renderer $renderer)    {        foreach ($this->rules as $rule) {            if ($rule[1] & HTML_QuickForm2_Rule::RUNAT_CLIENT) {                $renderer->getJavascriptBuilder()->addRule($rule[0]);            }        }        $renderer->renderElement($this);        return $renderer;    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matomo-org_matomo_Exception_939,"Exception that denotes invalid arguments were passed\n\n One example is trying to create an element of type which is unknown to Factory\n <code>\n try {\n     $el = HTML_QuickForm2_Factory::createElement(\'unknown\');\n } catch (HTML_QuickForm2_InvalidArgumentException $e) {\n     echo $e->getMessage();\n }\n </code>\n This code will output ""Element type \'unknown\' is not known""\n\n @category   HTML\n @package    HTML_QuickForm2\n @version    Release: @package_version@\n",Izuzetak koji označava da su neispravni argumenti dati. Jedan primer je pokušavaj kreiranja elementa čiji je tip nepoznat.,class HTML_QuickForm2_InvalidArgumentException extends HTML_QuickForm2_Exception{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matomo-org_matomo_ManyVisitsWithGeoIP_1006,Adds one new website and tracks 35 visits from 18 visitors with geolocation using\n free GeoIP databases. The GeoIP databases are downloaded if they do not exist already.\n,Dodaje jedan novi sajt i prati 35 poseta od 18 korisnika sa geolokacijom koristeći besplatne GeoIP baze koje su preuzete ukoliko već ne postoje.,"class ManyVisitsWithGeoIP extends Fixture{    const GEOIP_IMPL_TO_TEST = 'geoip2php';    public $idSite = 1;    public $dateTime = '2010-01-03 11:22:33';    public $ips = array(        '194.57.91.215', // in Besançon, FR (unicode city name)        '::ffff:137.82.130.49', // in British Columbia (mapped ipv4)        '137.82.130.0', // anonymization tests        '137.82.0.0',        '2003:f6:93bf:26f:9ec7:a6ff:fe29:27df', // ipv6 in US (without region or city)        '113.62.1.1', // in Lhasa, Tibet        '151.100.101.92', // in Rome, Italy (using country DB, so only Italy will show)        '103.29.196.229', // in Indonesia, Central Java (Bali)    );    public $userAgents = array(        'Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.136 Mobile Safari/537.36',        'Mozilla/5.0 (Linux; U; Android 2.3.7; fr-fr; HTC Desire Build/GRI40; MildWild CM-8.0 JG Stable) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1',        'Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36',        'Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB6.3; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30729; OfficeLiveConnector.1.4; OfficeLivePatch.1.3)',        'Mozilla/5.0 (Windows NT 6.1; Trident/7.0; MDDSJS; rv:11.0) like Gecko',        'Mozilla/5.0 (Linux; Android 4.1.1; SGPT13 Build/TJDS0170) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.114 Safari/537.36',        'Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; SM-N9006 Build/JSS15J) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.0 Mobile Safari/537.36',        'Mozilla/5.0 (X11; U; Linux i686; ru; rv:1.9.0.14) Gecko/2009090216 Ubuntu/9.04 (jaunty) Firefox/3.0.14'    );    protected $idGoal;    protected $idGoal2;    public function setUp(): void    {        // set option, so tracked data for the past won't get converted        Option::set(GeoIp2::SWITCH_TO_ISO_REGIONS_OPTION_NAME, 1);        $this->setUpWebsitesAndGoals();        $this->setMockLocationProvider();        $this->trackVisits(9, false);        $this->setLocationProvider('GeoIP2-City.mmdb');        $this->trackVisits(2, true, $useLocal = false);        $this->trackVisits(4, true, $useLocal = false, $doBulk = true);        $this->setLocationProvider('GeoIP2-Country.mmdb');        $this->trackVisits(2, true);        $this->trackOtherVisits();        $this->setLocationProvider('GeoIP2-City.mmdb');    }    public function tearDown(): void    {        $this->unsetLocationProvider();    }    private function setUpWebsitesAndGoals()    {        if (!self::siteCreated($idSite = 1)) {            self::createWebsite($this->dateTime, 0, ""Site 1"");        }        if (!self::goalExists($idSite = 1, $idGoal = 1)) {            $this->idGoal = API::getInstance()->addGoal($this->idSite, 'all', 'url', 'http', 'contains', false, 5);        }        if (!self::goalExists($idSite = 1, $idGoal = 2)) {            $this->idGoal2 = API::getInstance()->addGoal($this->idSite, 'two', 'url', 'xxxxxxxxxxxxx', 'contains', false, 5, false, 'twodesc');        }    }    protected $calledCounter = 0;    private function trackVisits($visitorCount, $setIp = false, $useLocal = true, $doBulk = false)    {        $this->calledCounter++;        $dateTime = $this->dateTime;        $idSite = $this->idSite;        if ($useLocal) {            Cache::getTransientCache()->flushAll(); // make sure dimension cache is empty between local tracking runs            Visit::$dimensions = null;        }        // use local tracker so mock location provider can be used        $t = self::getTracker($idSite, $dateTime, $defaultInit = true, $useLocal);        if ($doBulk) {            $t->enableBulkTracking();        }        $t->setTokenAuth(self::getTokenAuth());        for ($i = 0; $i != $visitorCount; ++$i) {            $this->trackVisit($t, $this->calledCounter, $i, $doBulk, array('setIp' => $setIp));        }        if ($doBulk) {            self::checkBulkTrackingResponse($t->doBulkTrack());        }    }    /**     * Insert a new visit into the database.     * @param \MatomoTracker $t          The tracker to record the visits on     * @param int $fixtureCounter       Number of times this fixture has been run      * @param int $visitorCounter       Visitor counter within this execution of the fixture     * @param boolean $doBulk           Should this visit be left for bulk insert later, or processed now?     * @param array $params             Other params as required to set up the visit     */    protected function trackVisit(\MatomoTracker $t, $fixtureCounter, $visitorCounter, $doBulk, array $params)    {        $setIp = isset($params['setIp']) && $params['setIp'];        // NOTE: floor() is so some visits share the same visit ID        $t->setVisitorId( substr(md5(floor($visitorCounter / 2) + $fixtureCounter * 1000), 0, $t::LENGTH_VISITOR_ID));        $userAgent = null;        if ($setIp) {            $userAgent = current($this->userAgents);            $t->setIp(current($this->ips));            $t->setUserAgent($userAgent);            next($this->userAgents);            next($this->ips);        } else {            $t->setIp(""1.2.4.$visitorCounter"");        }        // first visit        $date = Date::factory($this->dateTime)->addDay($visitorCounter);        $t->setForceVisitDateTime($date->getDatetime());        $t->setUrl(""http://piwik.net/grue/lair"");        $t->setCustomVariable(1, 'Cvar 1 name', 'Cvar1 value is ' .$visitorCounter , 'visit');        $t->setCustomVariable(5, 'Cvar 5 name', 'Cvar5 value is ' .$visitorCounter , 'visit');        $t->setCustomVariable(2, 'Cvar 2 PAGE name', 'Cvar2 PAGE value is ' .$visitorCounter, 'page');        $t->setCustomVariable(5, 'Cvar 5 PAGE name', 'Cvar5 PAGE value is ' .$visitorCounter, 'page');        $r = $t->doTrackPageView('It\'s <script> pitch black...');        if (!$doBulk) {            self::checkResponse($r);        }        // second visit        if ($userAgent) {            $t->setUserAgent($userAgent); // unset in doTrack...        }        $date = $date->addHour(1);        $t->setForceVisitDateTime($date->getDatetime());        $t->setUrl(""http://piwik.net/space/quest/iv"");        // Manually record some data        $r = $t->doTrackPageView(""Space Quest XII"");        if (!$doBulk) {            self::checkResponse($r);        }        if ($userAgent) {            $t->setUserAgent($userAgent); // unset in doTrack...        }        // Track site search (for AutoSuggestAPI test)        // Only for half visitors so they don't all have a ""site search"" as last action and some of them have a standard page view as last action        $date = $date->addHour(0.1);        $t->setForceVisitDateTime($date->getDatetime());        if( ($visitorCounter % 2) == 0) {            $r = $t->doTrackSiteSearch('Bring on the party', 'CAT', $visitorCounter*6);        }        if (!$doBulk) {            self::checkResponse($r);        }        $date = $date->addHour(0.2);        $t->setForceVisitDateTime($date->getDatetime());        $r = $t->doTrackGoal($this->idGoal2);        if (!$doBulk) {            self::checkResponse($r);        }        $date = $date->addHour(0.05);        $t->setForceVisitDateTime($date->getDatetime());        $t->doTrackAction('http://example.org/path/file' . $visitorCounter . '.zip', ""download"" );        if (!$doBulk) {            self::checkResponse($r);        }        $date = $date->addHour(0.05);        $t->setForceVisitDateTime($date->getDatetime());        $r = $t->doTrackAction('http://example-outlink.org/' . $visitorCounter . '.html', ""link"" );        if (!$doBulk) {            self::checkResponse($r);        }        $date = $date->addHour(0.05);        $t->setForceVisitDateTime($date->getDatetime());        $r = $t->doTrackEvent('Cat' . $visitorCounter,             'Action' . $visitorCounter,             'Name' . $visitorCounter,             345.678 + $visitorCounter        );        if (!$doBulk) {            self::checkResponse($r);        }    }    private function trackOtherVisits()    {        $dateTime = $this->dateTime;        $idSite = $this->idSite;        $t = self::getTracker($idSite, $dateTime, $defaultInit = true);        $t->setVisitorId('fed33392d3a48ab2');        $t->setTokenAuth(self::getTokenAuth());        $t->setForceVisitDateTime(Date::factory($dateTime)->addDay(20)->getDatetime());        $t->setIp('194.57.91.215');        $t->setUserId('userid.email@example.org');        $t->setCountry('us');        $t->setRegion('CA');        $t->setCity('not a city');        $t->setLatitude(1);        $t->setLongitude(2);        $t->setUrl(""http://piwik.net/grue/lair"");        $t->setUrlReferrer('http://google.com/?q=Wikileaks FTW');        $t->setUserAgent(""Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.9.2.6) AppleWebKit/522+ (KHTML, like Gecko) Safari/419.3 (.NET CLR 3.5.30729)"");        self::checkResponse($t->doTrackPageView('It\'s pitch black...'));    }    public function setLocationProvider($file)    {        GeoIp2::$dbNames['loc'] = array($file);        LocationProvider::$providers = null;        LocationProvider::setCurrentProvider(self::GEOIP_IMPL_TO_TEST);        if (LocationProvider::getCurrentProviderId() !== self::GEOIP_IMPL_TO_TEST) {            throw new Exception(""Failed to set the current location provider to '"" . self::GEOIP_IMPL_TO_TEST . ""'."");        }        $possibleFiles = GeoIp2::$dbNames['loc'];        if (GeoIp2::getPathToGeoIpDatabase($possibleFiles) === false) {            throw new Exception(""The GeoIP2 location provider cannot find the '$file' file! Tests will fail."");        }    }    private function setMockLocationProvider()    {        LocationProvider::$providers = array();        LocationProvider::$providers[] = new MockLocationProvider();        LocationProvider::setCurrentProvider('mock_provider');        MockLocationProvider::$locations = array(            self::makeLocation('Stratford-upon-Avon', 'WAR', 'gb', 123.456, 21.321), // template location            // same region, different city, same country            self::makeLocation('Nuneaton and Bedworth', 'WAR', 'gb', $isp = 'comcast.net'),            // same region, city & country (different lat/long)            self::makeLocation('Stratford-upon-Avon', 'WAR', 'gb', 124.456, 22.231, $isp = 'comcast.net'),            // same country, different region & city            self::makeLocation('London', 'LND', 'gb'),            // same country, different region, same city            self::makeLocation('Stratford-upon-Avon', 'KEN', 'gb', $lat = null, $long = null, $isp = 'awesomeisp.com'),            // different country, diff region, same city            self::makeLocation('Stratford-upon-Avon', 'SPE', 'ru'),            // different country, diff region (same as last), different city            self::makeLocation('Hluboká nad Vltavou', 'SPE', 'ru'),            // different country, diff region (same as last), same city            self::makeLocation('Stratford-upon-Avon', '18', 'mk'),            // unknown location            self::makeLocation(null, null, null),        );    }    public static function unsetLocationProvider()    {        try {            LocationProvider::setCurrentProvider('default');        } catch(Exception $e) {            // ignore error        }    }}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matomo-org_matomo_ProcessedReport_236, Verfies whether the given metric belongs to the given report.\\n\\n @param int $idSite\\n @param string $metric     For example 'nb_visits'\\n @param string $apiMethodUniqueId  For example 'MultiSites_getAll'\\n\\n @return bool\\n,Proverava da li zadata metrika pripada datom izveštaju.,"    public function isValidMetricForReport($metric, $idSite, $apiMethodUniqueId)    {        $translation = $this->translateMetric($metric, $idSite, $apiMethodUniqueId);        return !empty($translation);    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nikic_PHP-Parser_Comment_52," Gets the reformatted comment text.\\\\n\\\\n ""Reformatted"" here means that we try to clean up the whitespace at the\\\\n starts of the lines. This is necessary because we receive the comments\\\\n without trailing whitespace on the first line, but with trailing whitespace\\\\n on all subsequent lines.\\\\n\\\\n @return mixed|string\\\\n",Vraća reformatiran tekst komentara. Reformatiran ovde znači da pokušavamo da očistimo razmake ne početku redova. Ovo je neophodno jer primamo koemntare bez pratećih razmaka na prvoj liniji ali sa pratećim razmacima na scim narednim linijama.,    public function getReformattedText() {,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagekit_pagekit_ExtensionTranslateCommand_891," Extracts translateable strings from a given file.\\n\\n @param  string $file Path to the file\\n @return array Array of strings to be translated, grouped by message domain.\\n               Example:\\n               ['messages' = ['Hello' => 'Hello', 'Apple' => 'Apple'], 'customdomain' => ['One' => 'One']]\\n",Izvlači prevodive stringove iz datog fajla.,"protected function extractStrings($file)    {        $content = file_get_contents($file);        // collect pairs of [$domain, string] from all matches        $pairs = [];        // vue matches {{ 'foo' | trans [args] }}        preg_match_all('/({{\s*(\'|"")((?:(?!\2).)+)\2\s*\|\s*trans\s+([^\s]+\s+((\'|"")((?:(?!\6).)+)\6))?.*}})/', $content, $matches);        foreach ($matches[3] as $i => $string) {            $domain = $matches[7][$i] ?: 'messages';            $pairs[] = [$domain, $string];        }        // vue matches {{ 'foo' | transChoice [args] }}        preg_match_all('/({{\s*(\'|"")((?:(?!\2).)+)\2\s*\|\s*transChoice\s+([^\s]+\s+[^\s]+\s+((\'|"")((?:(?!\6).)+)\6))?.*}})/', $content, $matches);        foreach ($matches[3] as $i => $string) {            $domain = $matches[7][$i] ?: 'messages';            $pairs[] = [$domain, $string];        }        // vue, js files        // $trans('foo', [args])        // $transChoice('foo'[, args])        preg_match_all('/\$trans(Choice)?\((\'|"")((?:(?!\2).)+)\2/', $content, $matches);        foreach ($matches[3] as $i => $string) {            $domain = 'messages'; // TODO: allow custom domain            $pairs[] = [$domain, $string];        }        // php matches ...->trans('foo'[, args]) or __('foo'[, args])        // php matches ...->transChoice('foo'[, args]) or _c('foo'[, args])        $this->visitor->traverse([$file]);        foreach ($this->visitor->results as $domain => $strings) {            foreach ($strings as $string => $attr) {                $pairs[] = [$domain, $string];            }        }        // group strings by message domain        $messages = [];        foreach ($pairs as $pair) {            list($domain, $string) = $pair;            if (!isset($messages[$domain])) {                $messages[$domain] = [];            }            $messages[$domain][$string] = $string;        }        return $messages;    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paragonie_random_compat_libsodium_735,Generate an unbiased random integer between 0 and a specified value\n /dev/urandom\n\n @param int $upperBoundNonInclusive\n @return int\n,Proizvodi nepristrasan nasumičan ceo broj između 0 i zadate vrednosti.,        function randombytes_uniform(,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
