,pair_id,comment,Komentar,code,"upit
","pretvaranje int u string
","red sa prioritetom
","pretvaranje string u datum
","sortiranje string liste
","čuvanje liste u datoteku
","postgresql konekcija
","konfuziona matrica
","postavljanje radnog direktorijuma
","grupisanje po izbrojanim podacima
","binomna raspodela
","aes šifrovanje
","linearna regresija
","vreme tolerisanja za prijem na soketu
","upisivanje u csv datoteku
","pretvaranje decimalnog u heksadecimalni broj
","izvoz podataka u excel
","dijagram rasejanja
","pretvaranje json u csv
","lepo ispiši json
","zamena delova datoteke
","klasterizacija metodom k-srednjih vrednosti
","povezivanje na sql server
","html šifrovan string
","određivanje proteklog vremena korišćenjem časovnika
","parsiranje binarne datoteke u prilagođenu klasu
","dohvatanje trenutne ip adrese
","pretvaranje int u bool
","isčitavanje tekstualne datoteke liniju po liniju
","dohvatanje putanje izvršavanja
","odprema json datoteke pomoću HttpClient POST zahteva
","dohvatanje unutrašnjeg svojstva html taga
","pretvaranje string u broj
","formatiranje datuma
","nepromenjivi (readonly) niz
","filtriranje niza
","mapa u json
","parsiranje json datoteke
","dohvati trenutnu vrednost posmatrača
","dohvati naziv za vrednost enumerisanog tipa podatka
","šifriraj url
","kreiraj kolačić
","kako isprazniti niz
","kako dohvatiti današnji datum
","kako štiklirati checkbox
","inicijalizacija niza
","kako obrnuti string
","pročitaj svojstva datoteke
","prekopiraj u klibord
","pretvaranje html stranice u pdf
","konverzija json u xml datoteku
","kako nasumično izabrati broj
","normalna raspodela
","Nelder-Mead optimizacija
","hashset za određivanje broja različitih elemenata
","kako dohvatiti naziv tabele iz baze
","deserializacija json-a
","pronađi int unutar stringa
","dohvatanje jedinstvenog identifikatora trenutnog procesa
","regex ne razlikuje velika i mala slova
","prilagođeni http odgovor greške
","kako odrediti da li je string valida reč
","zamena http entiteta
","sakrij atribute datoteke
","sortiraj više nizova na osnovu redosleda drugih sortiranih nizova
","levenshteinova slicnost stringova
","kako dohvatiti html kod sa veb sajta
","baferisano čitanje teksta čitačem fajlova
","aes šifrovanje u ctr načinu rada
","matrica množenja
","štampanje rezimea modela
","jedinstveni elementi
","izvlačenje podataka iz sadržaja html koda
",toplotna mapa iz 3d koordinata,"dohvatanje svih roditelja xml čvora
","kako rekurzivno raspakovati zip datoteku
","podvuci tekst u label vidžetu
","raspakivanje velikih datoteka
","kopiranje putanje fajla
","dohvati opis http statusnog koda
","nasumično izvuci x stavki iz liste
","konvertuj string datum u yyyymmdd format
","pretvoriti utc vreme u epohu
","sve permutacije liste
","izvuci geografsku širinu i dužinu iz datog unosa
","kako proveriti da je checkbox štikliran
",pretvoriti uint8 niz u sliku,"memoizacija na disk - persistentna memoizacija
","parsiranje argumenata komandne linije
","kako pročitati sadržaj iz .gz zapakovanog fajla
","slanje binarnih podataka preko seriske veze
","otpakovanje podataka iz tekstualne datoteke
","pozicije podstingova u stringu
","čitanje elemenata iz html-a - <td>
","oduzimanje medijana iz svake kolone
","uklanjanja zaglavlja prilikom spajanja nekoliko datoteka
","parsiranje query stringa u url-u
","rangiranje fazi članova na osnovu stepena podudaranja
","izlaz u html datoteku
",kako efikasno pročitati .csv datoteku
101,Intervention_image_DestroyCommand_599, Destroys current image core and frees up memory\\\\n\\\\n @param  \\\\\\\\Intervention\\\\\\\\Image\\\\\\\\Image $image\\\\n @return boolean\\\\n, Uništava jezgro trenutne slike i osloba?a memoriju,    public function execute($image)    {        // destroy image core        imagedestroy($image->getCore());        // destroy backups        foreach ($image->getBackups() as $backup) {            imagedestroy($backup);        }        return true;    },0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Intervention_image_DestroyCommand_663, Destroys current image core and frees up memory\\n\\n @param  \\\\Intervention\\\\Image\\\\Image $image\\n @return boolean\\n, Uništava jezgro trenutne slike i osloba?a memoriju,    public function execute($image)    {        // destroy image core        $image->getCore()->clear();        // destroy backups        foreach ($image->getBackups() as $backup) {            $backup->clear();        }        return true;    },0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Intervention_image_Driver_580, Returns clone of given core\\n\\n @return mixed\\n, Vra?a klona datog jezgra,"    public function cloneCore($core)    {        $width = imagesx($core);        $height = imagesy($core);        $clone = imagecreatetruecolor($width, $height);        imagealphablending($clone, false);        imagesavealpha($clone, true);        $transparency = imagecolorallocatealpha($clone, 0, 0, 0, 127);        imagefill($clone, 0, 0, $transparency);                imagecopy($clone, $core, 0, 0, 0, 0, $width, $height);        return $clone;    }",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Intervention_image_Encoder_582, Processes and returns encoded image as PNG string\n\n @return string\n, Obra?uje i vra?a kodovanu sliku kao PNG string,"    protected function processPng()    {        ob_start();        $resource = $this->image->getCore();        imagealphablending($resource, false);        imagesavealpha($resource, true);        imagepng($resource, null, -1);        $this->image->mime = image_type_to_mime_type(IMAGETYPE_PNG);        $buffer = ob_get_contents();        ob_end_clean();        return $buffer;    }",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Intervention_image_Encoder_650, Processes and returns encoded image as PNG string\\n\\n @return string\\n, Obra?uje i vra?a kodovanu sliku kao PNG string,    protected function processPng()    {        $format = 'png';        $compression = \Imagick::COMPRESSION_ZIP;        $imagick = $this->image->getCore();        $imagick->setFormat($format);        $imagick->setImageFormat($format);        $imagick->setCompression($compression);        $imagick->setImageCompression($compression);        return $imagick->getImagesBlob();    },0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Intervention_image_Encoder_651, Processes and returns encoded image as GIF string\\\\n\\\\n @return string\\\\n, Procesira i vra?a kodovanu sliku kao GIF string,    protected function processGif()    {        $format = 'gif';        $compression = \Imagick::COMPRESSION_LZW;        $imagick = $this->image->getCore();        $imagick->setFormat($format);        $imagick->setImageFormat($format);        $imagick->setCompression($compression);        $imagick->setImageCompression($compression);        return $imagick->getImagesBlob();    },0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Intervention_image_Encoder_652, Processes and returns encoded image as TIFF string\\\\n\\\\n @return string\\\\n, Procesira i vra?a kodovanu sliku kao TIFF string,    protected function processTiff()    {        $format = 'tiff';        $compression = \Imagick::COMPRESSION_UNDEFINED;        $imagick = $this->image->getCore();        $imagick->setFormat($format);        $imagick->setImageFormat($format);        $imagick->setCompression($compression);        $imagick->setImageCompression($compression);        $imagick->setCompressionQuality($this->quality);        $imagick->setImageCompressionQuality($this->quality);        return $imagick->getImagesBlob();    },0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Intervention_image_Encoder_653, Processes and returns encoded image as BMP string\n\n @return string\n, Procesira i vra?a kodovanu sliku kao BMP string,    protected function processBmp()    {        $format = 'bmp';        $compression = \Imagick::COMPRESSION_UNDEFINED;        $imagick = $this->image->getCore();        $imagick->setFormat($format);        $imagick->setImageFormat($format);        $imagick->setCompression($compression);        $imagick->setImageCompression($compression);        return $imagick->getImagesBlob();    },0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Intervention_image_ExifCommand_665, Read Exif data from the given image\\n\\n @param  \\\\Intervention\\\\Image\\\\Image $image\\n @return boolean\\n, ?ita Exif podatke iz date slike,"    public function execute($image)    {        if ($this->preferExtension && function_exists('exif_read_data')) {            return parent::execute($image);        }        $core = $image->getCore();        if ( ! method_exists($core, 'getImageProperties')) {            throw new NotSupportedException(                ""Reading Exif data is not supported by this PHP installation.""            );        }        $requestedKey = $this->argument(0)->value();        if ($requestedKey !== null) {            $this->setOutput($core->getImageProperty('exif:' . $requestedKey));            return true;        }        $exif = [];        $properties = $core->getImageProperties();        foreach ($properties as $key => $value) {            if (substr($key, 0, 5) !== 'exif:') {                continue;            }            $exif[substr($key, 5)] = $value;        }        $this->setOutput($exif);        return true;    }",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Intervention_image_File_481, Sets all instance properties from given path\\n\\n @param string $path\\n, Postavlja sva svojstva instance na osnovu date putanja,"    public function setFileInfoFromPath($path)    {        $info = pathinfo($path);        $this->dirname = array_key_exists('dirname', $info) ? $info['dirname'] : null;        $this->basename = array_key_exists('basename', $info) ? $info['basename'] : null;        $this->extension = array_key_exists('extension', $info) ? $info['extension'] : null;        $this->filename = array_key_exists('filename', $info) ? $info['filename'] : null;        if (file_exists($path) && is_file($path)) {            $this->mime = finfo_file(finfo_open(FILEINFO_MIME_TYPE), $path);        }        return $this;    }",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Intervention_image_File_482, Get file size\n \n @return mixed\n, Vra?a veli?inu fajla,    public function filesize()    {        $path = $this->basePath();        if (file_exists($path) && is_file($path)) {            return filesize($path);        }                return false;    },0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Intervention_image_File_483, Get fully qualified path\n\n @return string\n, Vra?a poptpuno kvalifikovanu putanju,    public function basePath()    {        if ($this->dirname && $this->basename) {            return ($this->dirname .'/'. $this->basename);        }        return null;    },0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Intervention_image_FillCommand_600, Fills image with color or pattern\\n\\n @param  \\\\Intervention\\\\Image\\\\Image $image\\n @return boolean\\n, Popunjava sliku sa bojom ili obrascem,"    public function execute($image)    {        $filling = $this->argument(0)->value();        $x = $this->argument(1)->type('digit')->value();        $y = $this->argument(2)->type('digit')->value();        $width = $image->getWidth();        $height = $image->getHeight();        $resource = $image->getCore();        try {            // set image tile filling            $source = new Decoder;            $tile = $source->init($filling);            imagesettile($image->getCore(), $tile->getCore());            $filling = IMG_COLOR_TILED;        } catch (\Intervention\Image\Exception\NotReadableException $e) {            // set solid color filling            $color = new Color($filling);            $filling = $color->getInt();        }        imagealphablending($resource, true);        if (is_int($x) && is_int($y)) {            // resource should be visible through transparency            $base = $image->getDriver()->newImage($width, $height)->getCore();            imagecopy($base, $resource, 0, 0, 0, 0, $width, $height);            // floodfill if exact position is defined            imagefill($resource, $x, $y, $filling);            // copy filled original over base            imagecopy($base, $resource, 0, 0, 0, 0, $width, $height);            // set base as new resource-core            $image->setCore($base);            imagedestroy($resource);        } else {            // fill whole image otherwise            imagefilledrectangle($resource, 0, 0, $width - 1, $height - 1, $filling);        }        isset($tile) ? imagedestroy($tile->getCore()) : null;        return true;    }",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Intervention_image_FillCommand_666, Fills image with color or pattern\\\\n\\\\n @param  \\\\\\\\Intervention\\\\\\\\Image\\\\\\\\Image $image\\\\n @return boolean\\\\n, Popunjava sliku sa bojom ili obrascem,"    public function execute($image)    {        $filling = $this->argument(0)->value();        $x = $this->argument(1)->type('digit')->value();        $y = $this->argument(2)->type('digit')->value();        $imagick = $image->getCore();        try {            // set image filling            $source = new Decoder;            $filling = $source->init($filling);        } catch (NotReadableException $e) {            // set solid color filling            $filling = new Color($filling);        }        // flood fill if coordinates are set        if (is_int($x) && is_int($y)) {            // flood fill with texture            if ($filling instanceof Image) {                // create tile                $tile = clone $image->getCore();                // mask away color at position                $tile->transparentPaintImage($tile->getImagePixelColor($x, $y), 0, 0, false);                // create canvas                $canvas = clone $image->getCore();                // fill canvas with texture                $canvas = $canvas->textureImage($filling->getCore());                // merge canvas and tile                $canvas->compositeImage($tile, \Imagick::COMPOSITE_DEFAULT, 0, 0);                // replace image core                $image->setCore($canvas);            // flood fill with color            } elseif ($filling instanceof Color) {                // create canvas with filling                $canvas = new \Imagick;                $canvas->newImage($image->getWidth(), $image->getHeight(), $filling->getPixel(), 'png');                // create tile to put on top                $tile = clone $image->getCore();                // mask away color at pos.                $tile->transparentPaintImage($tile->getImagePixelColor($x, $y), 0, 0, false);                // save alpha channel of original image                $alpha = clone $image->getCore();                // merge original with canvas and tile                $image->getCore()->compositeImage($canvas, \Imagick::COMPOSITE_DEFAULT, 0, 0);                $image->getCore()->compositeImage($tile, \Imagick::COMPOSITE_DEFAULT, 0, 0);                // restore alpha channel of original image                $image->getCore()->compositeImage($alpha, \Imagick::COMPOSITE_COPYOPACITY, 0, 0);            }        } else {            if ($filling instanceof Image) {                // fill whole image with texture                $image->setCore($image->getCore()->textureImage($filling->getCore()));            } elseif ($filling instanceof Color) {                // fill whole image with color                $draw = new \ImagickDraw();                $draw->setFillColor($filling->getPixel());                $draw->rectangle(0, 0, $image->getWidth(), $image->getHeight());                $image->getCore()->drawImage($draw);            }        }        return true;    }",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Intervention_image_FitCommand_667, Crops and resized an image at the same time\\\\n\\\\n @param  \\\\\\\\Intervention\\\\\\\\Image\\\\\\\\Image $image\\\\n @return boolean\\\\n, Ise?e i promeni veli?inu slici u isto vreme,"    public function execute($image)    {        $width = $this->argument(0)->type('digit')->required()->value();        $height = $this->argument(1)->type('digit')->value($width);        $constraints = $this->argument(2)->type('closure')->value();        $position = $this->argument(3)->type('string')->value('center');        // calculate size        $cropped = $image->getSize()->fit(new Size($width, $height), $position);        $resized = clone $cropped;        $resized = $resized->resize($width, $height, $constraints);        // crop image        $image->getCore()->cropImage(            $cropped->width,            $cropped->height,            $cropped->pivot->x,            $cropped->pivot->y        );        // resize image        $image->getCore()->scaleImage($resized->getWidth(), $resized->getHeight());        $image->getCore()->setImagePage(0,0,0,0);        return true;    }",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Intervention_image_FlipCommand_602, Mirrors an image\\n\\n @param  \\\\Intervention\\\\Image\\\\Image $image\\n @return boolean\\n, Pravi sliku u ogledalu,"    public function execute($image)    {        $mode = $this->argument(0)->value('h');        $size = $image->getSize();        $dst = clone $size;        switch (strtolower($mode)) {            case 2:            case 'v':            case 'vert':            case 'vertical':                $size->pivot->y = $size->height - 1;                $size->height = $size->height * (-1);                break;            default:                $size->pivot->x = $size->width - 1;                $size->width = $size->width * (-1);                break;        }        return $this->modify($image, 0, 0, $size->pivot->x, $size->pivot->y, $dst->width, $dst->height, $size->width, $size->height);    }",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Intervention_image_FlipCommand_668, Mirrors an image\n\n @param  \\Intervention\\Image\\Image $image\n @return boolean\n, Pravi sliku u ogledalu,"    public function execute($image)    {        $mode = $this->argument(0)->value('h');        if (in_array(strtolower($mode), [2, 'v', 'vert', 'vertical'])) {            // flip vertical            return $image->getCore()->flipImage();        } else {            // flip horizontal            return $image->getCore()->flopImage();        }    }",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Intervention_image_Font_590, Get width of an internal font character\\\\n\\\\n @return int\\\\n, Vra?a širinu unutrašnjeg fonta karaktera,    private function getInternalFontWidth()    {        return $this->getInternalFont() + 4;    },0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
