pair_id,comment,Komentar_2,code,"upit
","pretvaranje int u string
","red sa prioritetom
","pretvaranje string u datum
","sortiranje string liste
","čuvanje liste u datoteku
","postgresql konekcija
","konfuziona matrica
","postavljanje radnog direktorijuma
","grupisanje po izbrojanim podacima
","binomna raspodela
","aes šifrovanje
","linearna regresija
","vreme tolerisanja za prijem na soketu
","upisivanje u csv datoteku
","pretvaranje decimalnog u heksadecimalni broj
","izvoz podataka u excel
","dijagram rasejanja
","pretvaranje json u csv
","lepo ispiši json
","zamena delova datoteke
","klasterizacija metodom k-srednjih vrednosti
","povezivanje na sql server
","html šifrovan string
","određivanje proteklog vremena korišćenjem časovnika
","parsiranje binarne datoteke u prilagođenu klasu
","dohvatanje trenutne ip adrese
","pretvaranje int u bool
","isčitavanje tekstualne datoteke liniju po liniju
","dohvatanje putanje izvršavanja
","odprema json datoteke pomoću HttpClient POST zahteva
","dohvatanje unutrašnjeg svojstva html taga
","pretvaranje string u broj
","formatiranje datuma
","nepromenjivi (readonly) niz
","filtriranje niza
","mapa u json
","parsiranje json datoteke
","dohvati trenutnu vrednost posmatrača
","dohvati naziv za vrednost enumerisanog tipa podatka
","šifriraj url
","kreiraj kolačić
","kako isprazniti niz
","kako dohvatiti današnji datum
","kako štiklirati checkbox
","inicijalizacija niza
","kako obrnuti string
","pročitaj svojstva datoteke
","prekopiraj u klibord
","pretvaranje html stranice u pdf
","konverzija json u xml datoteku
","kako nasumično izabrati broj
","normalna raspodela
","Nelder-Mead optimizacija
","hashset za određivanje broja različitih elemenata
","kako dohvatiti naziv tabele iz baze
","deserializacija json-a
","pronađi int unutar stringa
","dohvatanje jedinstvenog identifikatora trenutnog procesa
","regex ne razlikuje velika i mala slova
","prilagođeni http odgovor greške
","kako odrediti da li je string valida reč
","zamena http entiteta
","sakrij atribute datoteke
","sortiraj više nizova na osnovu redosleda drugih sortiranih nizova
","levenshteinova slicnost stringova
","kako dohvatiti html kod sa veb sajta
","baferisano čitanje teksta čitačem fajlova
","aes šifrovanje u ctr načinu rada
","matrica množenja
","štampanje rezimea modela
","jedinstveni elementi
","izvlačenje podataka iz sadržaja html koda
","toplotna mapa iz 3d koordinata
","dohvatanje svih roditelja xml čvora
","kako rekurzivno raspakovati zip datoteku
","podvuci tekst u label vidžetu
","raspakivanje velikih datoteka
","kopiranje putanje fajla
","dohvati opis http statusnog koda
","nasumično izvuci x stavki iz liste
","konvertuj string datum u yyyymmdd format
","pretvoriti utc vreme u epohu
","sve permutacije liste
","izvuci geografsku širinu i dužinu iz datog unosa
","kako proveriti da je checkbox štikliran
","pretvoriti uint8 niz u sliku
","memoizacija na disk - persistentna memoizacija
","parsiranje argumenata komandne linije
","kako pročitati sadržaj iz .gz zapakovanog fajla
","slanje binarnih podataka preko seriske veze
","otpakovanje podataka iz tekstualne datoteke
","pozicije podstingova u stringu
","čitanje elemenata iz html-a - <td>
","oduzimanje medijana iz svake kolone
","uklanjanja zaglavlja prilikom spajanja nekoliko datoteka
","parsiranje query stringa u url-u
","rangiranje fazi članova na osnovu stepena podudaranja
","izlaz u html datoteku
",kako efikasno pročitati .csv datoteku
serbanghita_Mobile-Detect_Mobile_Detect_1152," Retrieve the mobile grading, using self::MOBILE_GRADE_\\n @return string One of the self::MOBILE_GRADE_"," Retrieve the mobile grading, using self::MOBILE_GRADE_","    public function mobileGrade()    {        $isMobile = $this->isMobile();        if (            // Apple iOS 4-7.0 – Tested on the original iPad (4.3 / 5.0), iPad 2 (4.3 / 5.1 / 6.1), iPad 3 (5.1 / 6.0), iPad Mini (6.1), iPad Retina (7.0), iPhone 3GS (4.3), iPhone 4 (4.3 / 5.1), iPhone 4S (5.1 / 6.0), iPhone 5 (6.0), and iPhone 5S (7.0)            $this->is('iOS') && $this->version('iPad', self::VERSION_TYPE_FLOAT) >= 4.3 ||            $this->is('iOS') && $this->version('iPhone', self::VERSION_TYPE_FLOAT) >= 4.3 ||            $this->is('iOS') && $this->version('iPod', self::VERSION_TYPE_FLOAT) >= 4.3 ||            // Android 2.1-2.3 - Tested on the HTC Incredible (2.2), original Droid (2.2), HTC Aria (2.1), Google Nexus S (2.3). Functional on 1.5 & 1.6 but performance may be sluggish, tested on Google G1 (1.5)            // Android 3.1 (Honeycomb)  - Tested on the Samsung Galaxy Tab 10.1 and Motorola XOOM            // Android 4.0 (ICS)  - Tested on a Galaxy Nexus. Note: transition performance can be poor on upgraded devices            // Android 4.1 (Jelly Bean)  - Tested on a Galaxy Nexus and Galaxy 7            ( $this->version('Android', self::VERSION_TYPE_FLOAT)>2.1 && $this->is('Webkit') ) ||            // Windows Phone 7.5-8 - Tested on the HTC Surround (7.5), HTC Trophy (7.5), LG-E900 (7.5), Nokia 800 (7.8), HTC Mazaa (7.8), Nokia Lumia 520 (8), Nokia Lumia 920 (8), HTC 8x (8)            $this->version('Windows Phone OS', self::VERSION_TYPE_FLOAT) >= 7.5 ||            // Tested on the Torch 9800 (6) and Style 9670 (6), BlackBerry® Torch 9810 (7), BlackBerry Z10 (10)            $this->is('BlackBerry') && $this->version('BlackBerry', self::VERSION_TYPE_FLOAT) >= 6.0 ||            // Blackberry Playbook (1.0-2.0) - Tested on PlayBook            $this->match('Playbook.*Tablet') ||            // Palm WebOS (1.4-3.0) - Tested on the Palm Pixi (1.4), Pre (1.4), Pre 2 (2.0), HP TouchPad (3.0)            ( $this->version('webOS', self::VERSION_TYPE_FLOAT) >= 1.4 && $this->match('Palm|Pre|Pixi') ) ||            // Palm WebOS 3.0  - Tested on HP TouchPad            $this->match('hp.*TouchPad') ||            // Firefox Mobile 18 - Tested on Android 2.3 and 4.1 devices            ( $this->is('Firefox') && $this->version('Firefox', self::VERSION_TYPE_FLOAT) >= 18 ) ||            // Chrome for Android - Tested on Android 4.0, 4.1 device            ( $this->is('Chrome') && $this->is('AndroidOS') && $this->version('Android', self::VERSION_TYPE_FLOAT) >= 4.0 ) ||            // Skyfire 4.1 - Tested on Android 2.3 device            ( $this->is('Skyfire') && $this->version('Skyfire', self::VERSION_TYPE_FLOAT) >= 4.1 && $this->is('AndroidOS') && $this->version('Android', self::VERSION_TYPE_FLOAT) >= 2.3 ) ||            // Opera Mobile 11.5-12: Tested on Android 2.3            ( $this->is('Opera') && $this->version('Opera Mobi', self::VERSION_TYPE_FLOAT) >= 11.5 && $this->is('AndroidOS') ) ||            // Meego 1.2 - Tested on Nokia 950 and N9            $this->is('MeeGoOS') ||            // Sailfish OS            $this->is('SailfishOS') ||            // Tizen (pre-release) - Tested on early hardware            $this->is('Tizen') ||            // Samsung Bada 2.0 - Tested on a Samsung Wave 3, Dolphin browser            // @todo: more tests here!            $this->is('Dolfin') && $this->version('Bada', self::VERSION_TYPE_FLOAT) >= 2.0 ||            // UC Browser - Tested on Android 2.3 device            ( ($this->is('UC Browser') || $this->is('Dolfin')) && $this->version('Android', self::VERSION_TYPE_FLOAT) >= 2.3 ) ||            // Kindle 3 and Fire  - Tested on the built-in WebKit browser for each            ( $this->match('Kindle Fire') ||            $this->is('Kindle') && $this->version('Kindle', self::VERSION_TYPE_FLOAT) >= 3.0 ) ||            // Nook Color 1.4.1 - Tested on original Nook Color, not Nook Tablet            $this->is('AndroidOS') && $this->is('NookTablet') ||            // Chrome Desktop 16-24 - Tested on OS X 10.7 and Windows 7            $this->version('Chrome', self::VERSION_TYPE_FLOAT) >= 16 && !$isMobile ||            // Safari Desktop 5-6 - Tested on OS X 10.7 and Windows 7            $this->version('Safari', self::VERSION_TYPE_FLOAT) >= 5.0 && !$isMobile ||            // Firefox Desktop 10-18 - Tested on OS X 10.7 and Windows 7            $this->version('Firefox', self::VERSION_TYPE_FLOAT) >= 10.0 && !$isMobile ||            // Internet Explorer 7-9 - Tested on Windows XP, Vista and 7            $this->version('IE', self::VERSION_TYPE_FLOAT) >= 7.0 && !$isMobile ||            // Opera Desktop 10-12 - Tested on OS X 10.7 and Windows 7            $this->version('Opera', self::VERSION_TYPE_FLOAT) >= 10 && !$isMobile        ){            return self::MOBILE_GRADE_A;        }        if (            $this->is('iOS') && $this->version('iPad', self::VERSION_TYPE_FLOAT)<4.3 ||            $this->is('iOS') && $this->version('iPhone', self::VERSION_TYPE_FLOAT)<4.3 ||            $this->is('iOS') && $this->version('iPod', self::VERSION_TYPE_FLOAT)<4.3 ||            // Blackberry 5.0: Tested on the Storm 2 9550, Bold 9770            $this->is('Blackberry') && $this->version('BlackBerry', self::VERSION_TYPE_FLOAT) >= 5 && $this->version('BlackBerry', self::VERSION_TYPE_FLOAT)<6 ||            //Opera Mini (5.0-6.5) - Tested on iOS 3.2/4.3 and Android 2.3            ($this->version('Opera Mini', self::VERSION_TYPE_FLOAT) >= 5.0 && $this->version('Opera Mini', self::VERSION_TYPE_FLOAT) <= 7.0 &&            ($this->version('Android', self::VERSION_TYPE_FLOAT) >= 2.3 || $this->is('iOS')) ) ||            // Nokia Symbian^3 - Tested on Nokia N8 (Symbian^3), C7 (Symbian^3), also works on N97 (Symbian^1)            $this->match('NokiaN8|NokiaC7|N97.*Series60|Symbian/3') ||            // @todo: report this (tested on Nokia N71)            $this->version('Opera Mobi', self::VERSION_TYPE_FLOAT) >= 11 && $this->is('SymbianOS')        ){            return self::MOBILE_GRADE_B;        }        if (            // Blackberry 4.x - Tested on the Curve 8330            $this->version('BlackBerry', self::VERSION_TYPE_FLOAT) <= 5.0 ||            // Windows Mobile - Tested on the HTC Leo (WinMo 5.2)            $this->match('MSIEMobile|Windows CE.*Mobile') || $this->version('Windows Mobile', self::VERSION_TYPE_FLOAT) <= 5.2 ||            // Tested on original iPhone (3.1), iPhone 3 (3.2)            $this->is('iOS') && $this->version('iPad', self::VERSION_TYPE_FLOAT) <= 3.2 ||            $this->is('iOS') && $this->version('iPhone', self::VERSION_TYPE_FLOAT) <= 3.2 ||            $this->is('iOS') && $this->version('iPod', self::VERSION_TYPE_FLOAT) <= 3.2 ||            // Internet Explorer 7 and older - Tested on Windows XP            $this->version('IE', self::VERSION_TYPE_FLOAT) <= 7.0 && !$isMobile        ){            return self::MOBILE_GRADE_C;        }        // All older smartphone platforms and featurephones - Any device that doesn't support media queries        // will receive the basic, C grade experience.        return self::MOBILE_GRADE_C;    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
serbanghita_Mobile-Detect_session_example_1153, Your default site layouts.\\n Update this array if you have fewer layout types.\\n, Your default site layouts.,"function layoutTypes(){    return array('classic', 'mobile', 'tablet');}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slimphp_Slim_AppTest_2751, Route collector proxy methods\n, Route collector proxy methods,"    public function upperCaseRequestMethodsProvider()    {        return [            ['GET'],            ['POST'],            ['PUT'],            ['PATCH'],            ['DELETE'],            ['OPTIONS'],        ];    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slimphp_Slim_AppTest_2757, Middleware\n, Middleware,"    public function testAddMiddleware()    {        $streamProphecy = $this->prophesize(StreamInterface::class);        $streamProphecy->__toString()->willReturn('Hello World');        $responseProphecy = $this->prophesize(ResponseInterface::class);        $responseProphecy->getBody()->willReturn($streamProphecy->reveal());        $responseFactoryProphecy = $this->prophesize(ResponseFactoryInterface::class);        $responseFactoryProphecy->createResponse()->willReturn($responseProphecy->reveal());        $app = new App($responseFactoryProphecy->reveal());        $middlewareProphecy = $this->prophesize(MiddlewareInterface::class);        $middlewareProphecy->process(Argument::cetera())->will(function () use ($responseProphecy) {            return $responseProphecy->reveal();        });        $middlewareProphecy2 = $this->prophesize(MiddlewareInterface::class);        $middlewareProphecy2->process(            Argument::type(ServerRequestInterface::class),            Argument::type(RequestHandlerInterface::class)        )->will(function ($args) {            /** @var ServerRequestInterface $request */            $request = $args[0];            /** @var RequestHandlerInterface $handler */            $handler = $args[1];            return $handler->handle($request);        });        $app->add($middlewareProphecy->reveal());        $app->addMiddleware($middlewareProphecy2->reveal());        $app->get('/', function (ServerRequestInterface $request, $response) {            return $response;        });        $uriProphecy = $this->prophesize(UriInterface::class);        $uriProphecy->getPath()->willReturn('/');        $requestProphecy = $this->prophesize(ServerRequestInterface::class);        $requestProphecy->getMethod()->willReturn('GET');        $requestProphecy->getUri()->willReturn($uriProphecy->reveal());        $requestProphecy->getAttribute(RouteContext::ROUTING_RESULTS)->willReturn(null);        $requestProphecy->withAttribute(Argument::type('string'), Argument::any())->will(function ($args) {            $this->getAttribute($args[0])->willReturn($args[1]);            return $this;        });        $response = $app->handle($requestProphecy->reveal());        $middlewareProphecy->process(            Argument::type(ServerRequestInterface::class),            Argument::type(RequestHandlerInterface::class)        )->shouldHaveBeenCalled();        $middlewareProphecy2->process(            Argument::type(ServerRequestInterface::class),            Argument::type(RequestHandlerInterface::class)        )->shouldHaveBeenCalled();        $this->assertSame($responseProphecy->reveal(), $response);    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slimphp_Slim_AppTest_2761, TODO: Re-add testUnsupportedMethodWithRoute\n, TODO: Re-add testUnsupportedMethodWithRoute,"    public function testContainerSetToRoute()    {        $streamProphecy = $this->prophesize(StreamInterface::class);        $streamProphecy->__toString()->willReturn('Hello World');        $responseProphecy = $this->prophesize(ResponseInterface::class);        $responseProphecy->getBody()->willReturn($streamProphecy->reveal());        $responseFactoryProphecy = $this->prophesize(ResponseFactoryInterface::class);        $responseFactoryProphecy->createResponse()->willReturn($responseProphecy->reveal());        $containerProphecy = $this->prophesize(ContainerInterface::class);        $containerProphecy->has('handler')->willReturn(true);        $containerProphecy->get('handler')->willReturn(function () use ($responseProphecy) {            return $responseProphecy->reveal();        });        $app = new App($responseFactoryProphecy->reveal(), $containerProphecy->reveal());        $routeCollector = $app->getRouteCollector();        $routeCollector->map(['GET'], '/', 'handler');        $uriProphecy = $this->prophesize(UriInterface::class);        $uriProphecy->getPath()->willReturn('/');        $requestProphecy = $this->prophesize(ServerRequestInterface::class);        $requestProphecy->getMethod()->willReturn('GET');        $requestProphecy->getUri()->willReturn($uriProphecy->reveal());        $requestProphecy->getAttribute(RouteContext::ROUTING_RESULTS)->willReturn(null);        $requestProphecy->withAttribute(Argument::type('string'), Argument::any())->will(function ($args) {            $this->getAttribute($args[0])->willReturn($args[1]);            return $this;        });        $response = $app->handle($requestProphecy->reveal());        $this->assertEquals('Hello World', (string) $response->getBody());    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slimphp_Slim_HtmlErrorRenderer_2737, Default Slim application HTML Error Renderer\n, Default Slim application HTML Error Renderer,"class HtmlErrorRenderer extends AbstractErrorRenderer{    /**     * @param Throwable $exception     * @param bool      $displayErrorDetails     * @return string     */    public function __invoke(Throwable $exception, bool $displayErrorDetails): string    {        if ($displayErrorDetails) {            $html = '<p>The application could not run because of the following error:</p>';            $html .= '<h2>Details</h2>';            $html .= $this->renderExceptionFragment($exception);        } else {            $html = ""<p>{$this->getErrorDescription($exception)}</p>"";        }        return $this->renderHtmlBody($this->getErrorTitle($exception), $html);    }    /**     * @param Throwable $exception     * @return string     */    private function renderExceptionFragment(Throwable $exception): string    {        $html = sprintf('<div><strong>Type:</strong> %s</div>', get_class($exception));        $code = $exception->getCode();        if ($code !== null) {            $html .= sprintf('<div><strong>Code:</strong> %s</div>', $code);        }        $message = $exception->getMessage();        if ($message !== null) {            $html .= sprintf('<div><strong>Message:</strong> %s</div>', htmlentities($message));        }        $file = $exception->getFile();        if ($file !== null) {            $html .= sprintf('<div><strong>File:</strong> %s</div>', $file);        }        $line = $exception->getLine();        if ($line !== null) {            $html .= sprintf('<div><strong>Line:</strong> %s</div>', $line);        }        $trace = $exception->getTraceAsString();        if ($trace !== null) {            $html .= '<h2>Trace</h2>';            $html .= sprintf('<pre>%s</pre>', htmlentities($trace));        }        return $html;    }    /**     * @param string $title     * @param string $html     * @return string     */    public function renderHtmlBody(string $title = '', string $html = ''): string    {        return sprintf(            '<html>' .            '   <head>' .            ""       <meta http-equiv='Content-Type' content='text/html; charset=utf-8'>"" .            '       <title>%s</title>' .            '       <style>' .            '           body{margin:0;padding:30px;font:12px/1.5 Helvetica,Arial,Verdana,sans-serif}' .            '           h1{margin:0;font-size:48px;font-weight:normal;line-height:48px}' .            '           strong{display:inline-block;width:65px}' .            '       </style>' .            '   </head>' .            '   <body>' .            '       <h1>%s</h1>' .            '       <div>%s</div>' .            '       <a href=""#"" onClick=""window.history.go(-1)"">Go Back</a>' .            '   </body>' .            '</html>',            $title,            $title,            $html        );    }}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slimphp_Slim_MiddlewareDispatcher_2727," Add a new middleware by class name\n\n Middleware are organized as a stack. That means middleware\n that have been added before will be executed after the newly\n added one (last in, first out).\n\n @param string $middleware\n @return self\n", Add a new middleware by class name,"    public function addDeferred(string $middleware): self    {        $next = $this->tip;        $this->tip = new class (            $middleware,            $next,            $this->container,            $this->callableResolver        ) implements RequestHandlerInterface {            /**             * @var string             */            private $middleware;            /**             * @var RequestHandlerInterface             */            private $next;            /**             * @var ContainerInterface|null             */            private $container;            /**             * @var CallableResolverInterface|null             */            private $callableResolver;            public function __construct(                string $middleware,                RequestHandlerInterface $next,                ?ContainerInterface $container = null,                ?CallableResolverInterface $callableResolver = null            ) {                $this->middleware = $middleware;                $this->next = $next;                $this->container = $container;                $this->callableResolver = $callableResolver;            }            public function handle(ServerRequestInterface $request): ResponseInterface            {                if ($this->callableResolver instanceof AdvancedCallableResolverInterface) {                    $callable = $this->callableResolver->resolveMiddleware($this->middleware);                    return $callable($request, $this->next);                }                $callable = null;                if ($this->callableResolver instanceof CallableResolverInterface) {                    try {                        $callable = $this->callableResolver->resolve($this->middleware);                    } catch (RuntimeException $e) {                        // Do Nothing                    }                }                if (!$callable) {                    $resolved = $this->middleware;                    $instance = null;                    $method = null;                    // Check for Slim callable as `class:method`                    if (preg_match(CallableResolver::$callablePattern, $resolved, $matches)) {                        $resolved = $matches[1];                        $method = $matches[2];                    }                    if ($this->container && $this->container->has($resolved)) {                        $instance = $this->container->get($resolved);                        if ($instance instanceof MiddlewareInterface) {                            return $instance->process($request, $this->next);                        }                    } elseif (!function_exists($resolved)) {                        if (!class_exists($resolved)) {                            throw new RuntimeException(sprintf('Middleware %s does not exist', $resolved));                        }                        $instance = new $resolved($this->container);                    }                    if ($instance && $instance instanceof MiddlewareInterface) {                        return $instance->process($request, $this->next);                    }                    $callable = $instance ?? $resolved;                    if ($instance && $method) {                        $callable = [$instance, $method];                    }                    if ($this->container && $callable instanceof Closure) {                        $callable = $callable->bindTo($this->container);                    }                }                if (!is_callable($callable)) {                    throw new RuntimeException(                        sprintf(                            'Middleware %s is not resolvable',                            $this->middleware                        )                    );                }                return $callable($request, $this->next);            }        };        return $this;    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slimphp_Slim_ResponseEmitter_2731, Emit Status Line\n\n @param ResponseInterface $response\n, Emit Status Line,"    private function emitStatusLine(ResponseInterface $response): void    {        $statusLine = sprintf(            'HTTP/%s %s %s',            $response->getProtocolVersion(),            $response->getStatusCode(),            $response->getReasonPhrase()        );        header($statusLine, true, $response->getStatusCode());    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spatie_array-functions_array_functions_1058," Get a random value from an array, with the ability to skew the results.\\n Example: array_rand_weighted(['foo' => 1, 'bar' => 2]) has a 66% chance of returning bar.\\n\\n @param array $array\\n\\n @return mixed\\n"," Get a random value from an array, with the ability to skew the results.","function array_rand_weighted(array $array){    $array = array_filter($array, function ($item) {        return $item >= 1;    });    if (! count($array)) {        return;    }    $totalWeight = array_sum($array);    foreach ($array as $value => $weight) {        if (rand(1, $totalWeight) <= $weight) {            return $value;        }        $totalWeight -= $weight;    }}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spatie_array-functions_array_functions_1059, Determine if all given needles are present in the haystack.\n\n @param array|string $needles\n @param array        $haystack\n\n @return bool\n, Determine if all given needles are present in the haystack.,"function values_in_array($needles, array $haystack){    if (! is_array($needles)) {        $needles = [$needles];    }    return count(array_intersect($needles, $haystack)) === count($needles);}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spatie_array-functions_array_functions_1061," Returns an array with two elements.\\n\\n Iterates over each value in the array passing them to the callback function.\\n If the callback function returns true, the current value from array is returned in the first\\n element of result array. If not, it is return in the second element of result array.\\n\\n Array keys are preserved.\\n\\n @param array    $array\\n @param callable $callback\\n\\n @return array\\n", Returns an array with two elements.,"function array_split_filter(array $array, callable $callback){    $passesFilter = array_filter($array, $callback);    $negatedCallback = static function ($item) use ($callback) {        return ! $callback($item);    };    $doesNotPassFilter = array_filter($array, $negatedCallback);    return [$passesFilter, $doesNotPassFilter];}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spatie_laravel-permission_Guard_157, return collection of (guard_name) property if exist on class or object\n otherwise will return collection of guards names that exists in config/auth.php.\n\n @param string|Model $model model class object or name\n @return Collection\n, return collection of (guard_name) property if exist on class or object,"    public static function getNames($model): Collection    {        if (is_object($model)) {            if (\method_exists($model, 'guardName')) {                $guardName = $model->guardName();            } else {                $guardName = $model->guard_name ?? null;            }        }        if (! isset($guardName)) {            $class = is_object($model) ? get_class($model) : $model;            $guardName = (new \ReflectionClass($class))->getDefaultProperties()['guard_name'] ?? null;        }        if ($guardName) {            return collect($guardName);        }        return collect(config('auth.guards'))            ->map(function ($guard) {                if (! isset($guard['provider'])) {                    return null;                }                return config(""auth.providers.{$guard['provider']}.model"");            })            ->filter(function ($model) use ($class) {                return $class === $model;            })            ->keys();    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squizlabs_PHP_CodeSniffer_AbstractMethodUnitTest_957," Initialize & tokenize \\\\\\\\PHP_CodeSniffer\\\\\\\\Files\\\\\\\\File with code from the test case file.\\\\n\\\\n The test case file for a unit test class has to be in the same directory\\\\n directory and use the same file name as the test class, using the .inc extension.\\\\n\\\\n @return void\\\\n", Initialize & tokenize ,"    public static function setUpBeforeClass()    {        $config            = new Config();        $config->standards = ['PSR1'];        $ruleset = new Ruleset($config);        // Default to a file with the same name as the test class. Extension is property based.        $relativeCN     = str_replace(__NAMESPACE__, '', get_called_class());        $relativePath   = str_replace('\\', DIRECTORY_SEPARATOR, $relativeCN);        $pathToTestFile = realpath(__DIR__).$relativePath.'.'.static::$fileExtension;        // Make sure the file gets parsed correctly based on the file type.        $contents  = 'phpcs_input_file: '.$pathToTestFile.PHP_EOL;        $contents .= file_get_contents($pathToTestFile);        self::$phpcsFile = new DummyFile($contents, $ruleset, $config);        self::$phpcsFile->process();    }//end setUpBeforeClass()",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squizlabs_PHP_CodeSniffer_AllTests_959, Prepare the test runner.\\n\\n @return void\\n, Prepare the test runner.,    public static function main()    {        TestRunner::run(self::suite());    }//end main(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
