pair_id,comment,Komentar,code,"1
","2
","3
","4
","5
","6
",7,"8
","9
","10
","11
","12
","13
","14
","15
","16
","17
","18
","19
","20
","21
","22
","23
","24
","25
","26
","27
","28
","29
","30
","31
","32
","33
","34
","35
","36
","37
","38
","39
","40
",41,"42
","43
","44
","45
","46
","47
","48
","49
","50
","konverzija json u xml datoteku
","kako nasumiƒçno izabrati broj
","normalna raspodela
","Nelder-Mead optimizacija
","hashset za odreƒëivanje broja razliƒçitih elemenata
","kako dohvatiti naziv tabele iz baze
","deserializacija json-a
","pronaƒëi int unutar stringa
","dohvatanje jedinstvenog identifikatora trenutnog procesa
","regex ne razlikuje velika i mala slova
","prilagoƒëeni http odgovor gre≈°ke
","kako odrediti da li je string valida reƒç
","zamena http entiteta
","sakrij atribute datoteke
","sortiraj vi≈°e nizova na osnovu redosleda drugih sortiranih nizova
","levenshteinova slicnost stringova
","kako dohvatiti html kod sa veb sajta
","baferisano ƒçitanje teksta ƒçitaƒçem fajlova
","aes ≈°ifrovanje u ctr naƒçinu rada
","matrica mno≈æenja
","≈°tampanje rezimea modela
","jedinstveni elementi
","izvlaƒçenje podataka iz sadr≈æaja html koda
","toplotna mapa iz 3d koordinata
","dohvatanje svih roditelja xml ƒçvora
","kako rekurzivno raspakovati zip datoteku
","podvuci tekst u label vid≈æetu
","raspakivanje velikih datoteka
","kopiranje putanje fajla
","dohvati opis http statusnog koda
","nasumiƒçno izvuci x stavki iz liste
","konvertuj string datum u yyyymmdd format
","pretvoriti utc vreme u epohu
","sve permutacije liste
","izvuci geografsku ≈°irinu i du≈æinu iz datog unosa
","kako proveriti da je checkbox ≈°tikliran
","pretvoriti uint8 niz u sliku
","memoizacija na disk - persistentna memoizacija
","parsiranje argumenata komandne linije
","kako proƒçitati sadr≈æaj iz .gz zapakovanog fajla
","slanje binarnih podataka preko seriske veze
","otpakovanje podataka iz tekstualne datoteke
","pozicije podstingova u stringu
","ƒçitanje elemenata iz html-a - <td>
","oduzimanje medijana iz svake kolone
","uklanjanja zaglavlja prilikom spajanja nekoliko datoteka
","parsiranje query stringa u url-u
","rangiranje fazi ƒçlanova na osnovu stepena podudaranja
","izlaz u html datoteku
",kako efikasno proƒçitati .csv datoteku
PHPOffice_PHPExcel_PHPExcel_119, Add a cellXf to the workbook\\\\n\\\\n @param PHPExcel_Style $style\\\\n,Dodavanje cellXf u radnu knjigu,    public function addCellXf(PHPExcel_Style $style)    {        $this->cellXfCollection[] = $style;        $style->setIndex(count($this->cellXfCollection) - 1);    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPExcel_PHPExcel_120, Get the cellXf supervisor\n\n @return PHPExcel_Style\n, Vra?a supervizora cellXf,    public function getCellXfSupervisor()    {        return $this->cellXfSupervisor;    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPExcel_PHPExcel_121, Get the workbook collection of cellStyleXfs\\\\\\\\n\\\\\\\\n @return PHPExcel_Style[]\\\\\\\\n, Vra?a kolekciju ranih knjiga cellStyleXfs,    public function getCellStyleXfCollection()    {        return $this->cellStyleXfCollection;    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPExcel_PHPExcel_89, Is the project signed ?\\n\\n @return boolean true|false\\n, Da li je projekat potpisan?,    public function hasMacrosCertificate()    {        return !is_null($this->macrosCertificate);    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPExcel_PHPExcel_91," Remove all macros, certificate from spreadsheet\n\n","Uklanja sve markonaredbe, sertifikate iz tabele",    public function discardMacros()    {        $this->hasMacros=false;        $this->macrosCode=null;        $this->macrosCertificate=null;    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPExcel_PHPExcel_92, return the extension of a filename. Internal use for a array_map callback (php<5.3 don't like lambda function)\\\\\\\\n\\\\\\\\n,vra?a ekstenziju imena fajla. Interna upotreba je za povratni poziv array_map (php<5.3 se ne svi?aju lambda funkcije),"    private function getExtensionOnly($ThePath)    {        return pathinfo($ThePath, PATHINFO_EXTENSION);    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPExcel_PHPExcel_93, This workbook have a custom UI ?\\\\\\\\n\\\\\\\\n @return boolean true|false\\\\\\\\n,Ima li ova radna knjiga prilago?eni korisni?ki interfejs? ,    public function hasRibbon()    {        return !is_null($this->ribbonXMLData);    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPExcel_PHPExcel_94, This workbook have additionnal object for the ribbon ?\\\\n\\\\n @return boolean true|false\\\\n,Ima li ova radna knjiga dodatni objekat za vrpcu? ,    public function hasRibbonBinObjects()    {        return !is_null($this->ribbonBinObjects);    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPExcel_PHPExcel_98," Disconnect all worksheets from this PHPExcel workbook object,\\n    typically so that the PHPExcel object can be unset\\n\\n"," Odspojiti sve radne listove iz ovog PHPExcel objekta, obi?no da bi se mogao PHPExcel objekat poniötiti",    public function disconnectWorksheets()    {        $worksheet = null;        foreach ($this->workSheetCollection as $k => &$worksheet) {            $worksheet->disconnectCells();            $this->workSheetCollection[$k] = null;        }        unset($worksheet);        $this->workSheetCollection = array();    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_AbstractCollection_971, Get item by index\\n\\n @param int $index\\n @return \\\\PhpOffice\\\\PhpWord\\\\Element\\\\AbstractContainer\\n,Vra?a stavku na osnovu indeksa,"    public function getItem($index)    {        if (array_key_exists($index, $this->items)) {            return $this->items[$index];        }        return null;    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_AbstractCollection_974, Get item count\\n\\n @return int\\n,Vra?a broj stavki,    public function countItems()    {        return count($this->items);    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_CollectionTest_1048, Test collection\n,Testna kolekcija,"    public function testCollection()    {        $object = new Footnotes();        $object->addItem(new Footnote()); // addItem #1        $this->assertEquals(2, $object->addItem(new Footnote())); // addItem #2. Should returns new item index        $this->assertCount(2, $object->getItems()); // getItems returns array        $this->assertInstanceOf('PhpOffice\\PhpWord\\Element\\Footnote', $object->getItem(1)); // getItem returns object        $this->assertNull($object->getItem(3)); // getItem returns null when invalid index is referenced        $object->setItem(2, null); // Set item #2 to null        $this->assertNull($object->getItem(2)); // Check if it's null    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_FootnotePropertiesTest_1053, Test throws exception if wrong number restart given\\n\\n @expectedException \\\\InvalidArgumentException\\n, Test izbacuje izuzetak ako je pogreöan broj restarta dat,    public function testWrongNumRestart()    {        $footnoteProp = new FootnoteProperties();        $footnoteProp->setNumRestart(NumberFormat::LOWER_ROMAN);    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_IOFactory_872, Check if it's a concrete class (not abstract nor interface)\\n\\n @param string $class\\n @return bool\\n,Porverava da li je konkretna klasa (da nije apstraktna ni interfejs) ,    private static function isConcreteClass($class)    {        $reflection = new \ReflectionClass($class);        return !$reflection->isAbstract() && !$reflection->isInterface();    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_MediaTest_985, Get header media elements\\n,Vra?a elemente zaglavalja medija,"    public function testGetHeaderMediaElementsWithNull()    {        $this->assertEquals(array(), Media::getElements('header'));    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_MediaTest_986, Get footer media elements\n,Vra?a elemente podnoûja medija,"    public function testGetFooterMediaElementsWithNull()    {        $this->assertEquals(array(), Media::getElements('footer'));    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_MediaTest_987, Count section media elements\n,Broji elemente medija u odeljku,"    public function testCountSectionMediaElementsWithNull()    {        $this->assertEquals(0, Media::countElements('section'));    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_MediaTest_990, Add header media element\\n, Add header media element,"    public function testAddHeaderMediaElement()    {        $local = __DIR__ . '/_files/images/mars.jpg';        $remote = self::getRemoteImageUrl();        Media::addElement('header1', 'image', $local, new Image($local));        Media::addElement('header1', 'image', $local, new Image($local));        Media::addElement('header1', 'image', $remote, new Image($remote));        $this->assertCount(2, Media::getElements('header1'));        $this->assertEmpty(Media::getElements('header2'));    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_MediaTest_992, Add image element exception\n\n @expectedException \\Exception\n @expectedExceptionMessage Image object not assigned.\n,Dodaje izuzetak elementa slike,"    public function testAddElementImageException()    {        Media::addElement('section', 'image', __DIR__ . '/_files/images/mars.jpg');    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_Media_878, Get Footer Media Elements Count\n\n @deprecated 0.10.0\n\n @param string $key\n\n @return int\n\n @codeCoverageIgnore\n,Vra?a broj podnoûja elemenata medija ,    public static function countFooterMediaElements($key)    {        return self::countElements($key);    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_PhpWordTest_1001, Test load template\n\n @deprecated 0.12.0\n,äablon za probno optere?enje,"    public function testLoadTemplate()    {        $templateFqfn = __DIR__ . '/_files/templates/blank.docx';        $phpWord = new PhpWord();        $this->assertInstanceOf(            'PhpOffice\\PhpWord\\TemplateProcessor',            $phpWord->loadTemplate($templateFqfn)        );    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_PhpWordTest_1003, Test save\\n,Testno ?uvanje,"    public function testSave()    {        $this->setOutputCallback(function () {        });        $phpWord = new PhpWord();        $section = $phpWord->addSection();        $section->addText('Hello world!');        $this->assertTrue($phpWord->save('test.docx', 'Word2007', true));    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_PhpWordTest_1004, Test calling undefined method\\n\\n @expectedException \\\\BadMethodCallException\\n @expectedExceptionMessage is not defined\\n,Testno pozvianje nedefinisane metode,    public function testCallUndefinedMethod()    {        $phpWord = new PhpWord();        $phpWord->undefinedMethod();    },0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_PhpWordTest_995, Test create/get section\\n,Test kreiranje/pribavljanje sekcije,"    public function testCreateGetSections()    {        $phpWord = new PhpWord();        $phpWord->addSection();        $this->assertCount(1, $phpWord->getSections());    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_PhpWordTest_997, Test set/get default font size\\n,Test postavljanje/vra?anje zadate veli?ine fonta,"    public function testSetGetDefaultFontSize()    {        $phpWord = new PhpWord();        $fontSize = 16;        $this->assertEquals(Settings::DEFAULT_FONT_SIZE, $phpWord->getDefaultFontSize());        $phpWord->setDefaultFontSize($fontSize);        $this->assertEquals($fontSize, $phpWord->getDefaultFontSize());    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHPOffice_PHPWord_PhpWordTest_999, Test add styles\\n, Test dodavanje stila,"    public function testAddStyles()    {        $phpWord = new PhpWord();        $styles = array(            'Paragraph' => 'Paragraph',            'Font'      => 'Font',            'Table'     => 'Table',            'Link'      => 'Font',        );        foreach ($styles as $key => $value) {            $method = ""add{$key}Style"";            $styleId = ""{$key} Style"";            $phpWord->$method($styleId, array());            $this->assertInstanceOf(""PhpOffice\\PhpWord\\Style\\{$value}"", Style::getStyle($styleId));        }    }",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
